product_url,product_name,product_name2,product_SKU,product_img,description,technical_data,accessories
https://www.delco.co.il:443/p/19125-%D7%9E%D7%91%D7%A8%D7%92%D7%AA-%D7%90%D7%99%D7%9E%D7%A4%D7%A7%D7%98-%D7%93%D7%95%D7%A8-3-12v-fuel,מברגת אימפקט דור 3 12V FUEL,,,"https://www.delco.co.il/media/Objects/Products/95018E9560944497AD3518B8AAE7874E.jpg
https://www.delco.co.il/media/Objects/Products/EC5FC38D82794C5A98D56D1871830830.jpg
https://www.delco.co.il/media/Objects/Products/403B186BF50E4F2E98405CB7020699E2.jpg","
						
	מברגת אימפקט סופר קומפקטית באורך כללי של 127 מ""מ בלבד! אידאלית לעבודה במקומות ללא גישה נוחה
	מברגה עוצמתית במיוחד עם 170 ניוטון!
	מהירה במיוחד! עם סל""ד של עד 3600 סיבובים לדקה ו 4000 פעימות לדקה
	3 נורות LED בראש המברגה 
	DRIVE CONTROL – 4 מצבי עבודה דיגיטליים לשליטה במומנט/מהירות
	כניסת ביט ""1/4 HEX
	הדור החדש של המנועים ללא הפחמים POWERSTATE™ , הדור החדש של הטכנולוגיה המתקדמת REDLINK PLUS™ בשילוב עם סוללות  מסדרת REDLITHIUM™-ION ™  תקבלו ביצועים ללא תתחרות, עמידות מקסימלית וזמני עבודה ארוכים במיוחד!

 					","
                       
	מהירות (סל""ד) - 0 - 1,700/ 0 - 2,900/ 0 - 3,600/ 0 - 3,600
	פעימות לדקה - 0 - 4,000
	מומנט פיתול מקסימלי - 170
	משקל כולל סוללה  - 1.1 ק""ג

					",
https://www.delco.co.il:443/p/19126-%D7%9E%D7%91%D7%A8%D7%92%D7%94-%D7%9E%D7%A7%D7%93%D7%97%D7%94-%D7%A8%D7%95%D7%98%D7%98%D7%AA-12v-fuel-%D7%93%D7%95%D7%A8-3,מברגה / מקדחה רוטטת 12V FUEL - דור 3,,,"https://www.delco.co.il/media/Objects/Products/94997D3E24D24EB9B720975D9EFDE7D0.jpg
https://www.delco.co.il/media/Objects/Products/5DCCA990CDF1439EAF43C782A54754D4.jpg
https://www.delco.co.il/media/Objects/Products/4616CF28B7394AC68DBCE6C7FB115F5D.jpg","
						
	עיצוב סופר קומפקטי במימדים של 152 מ""מ בלבד! לעבודה נוחה גם במקומות ללא גישה
	מומנט עוצמתי של 45 ניוטון!
	פוטר 13 מ""מ מתכתי
	קלאץ' אלקטרוני עם 13 מצבי מומנט מדוייקים ובנוסף 2 מצבים: קידוח, וקידוח עם רטיטה
	מד חיווי סוללה, תפס חגרה ונורת LED
	הדור החדש של המנועים ללא הפחמים POWERSTATE™ , הדור החדש של הטכנולוגיה המתקדמת REDLINK PLUS™ בשילוב עם סוללות  מסדרת REDLITHIUM™-ION ™  תקבלו ביצועים ללא תתחרות, עמידות מקסימלית וזמני עבודה ארוכים במיוחד

 					","
                       
	מהירות (סל""ד) - 0 - 450/ 0 - 1,550
	פוטר (מ""מ) - 13
	קוטר (מ""מ) קידוח מקסימלי בעץ / מתכת / בטון  - 35/ 13/ 13
	פעימות לדקה - 0 - 22,500
	מומנט פיתול - 45

					",
https://www.delco.co.il:443/p/19132-%D7%A4%D7%98%D7%99%D7%A9%D7%95%D7%9F-%D7%A2%D7%93-26-%D7%9E'%D7%9E-%D7%93%D7%95%D7%A8-%D7%97%D7%93%D7%A9,"פטישון עד 26 מ""מ - דור חדש",,,https://www.delco.co.il/media/Objects/Products/215981F046A54CAE81F176F0412F8AAE.jpg,"
						
	הפטישון החזק ביותר בקטגוריה עם עוצמת הלימה של 2.5J EPTA עם ויברציות מופחתות רק 12.9 m/s2
	קודח עד 10 חורים בקוטר של 10 מ""מ באורך 100 מ""מ בעזרת סוללת 5.5 high output טעונה.
	AUTOSTOP  - מנגנון הגנה מפני קיק בק מכבה את הפטישון באופן אוטומטי להגנה על המשתמש
	FIXTEC - פוטר מתחלף בקליק ( פוטר 13 מ""מ כלול בערכה)
	תיבת גיר מתכתית עמידה במיוחד בעלת מסבים עמידים ומדויקים.
	בעל 4 מצבי עבודה – קידוח, קידוח עם דפיקה, חציבה ומצב כוונון זווית איזמל.
	מותאם לשימוש עם שואב אבק דגם: m18 fpddexl או M18 FCDDEXL
	הדור החדש של המנועים ללא הפחמים POWERSTATE™ , הדור החדש של הטכנולוגיה המתקדמת REDLINK PLUS™ בשילוב עם סוללות  מסדרת REDLITHIUM™-ION HIGH OUTPUT™ תקבלו ביצועים ללא תחרות, עמידות מקסימלית וזמני עבודה ארוכים במיוחד!

 					","
                       
	עוצמת הלימה EPTA -  J 2.5
	פעימות לדקה - 0-4800 פל""ד
	מהירות - 0-1300 סל""ד
	קוטר קידוח מקסימלי בעץ - 28 מ""מ
	קוטר קידוח מקסימלי במתכת - 13 מ""מ
	קוטר קידוח מקסימלי בבטון - 26 מ""מ
	ויברציות בקידוח - 12.9
	ויברציות בחציבה - 14.2
	משקל כולל סוללה  - 4.5 ק""ג

					",
https://www.delco.co.il:443/p/19144-%D7%9E%D7%A9%D7%97%D7%96%D7%AA-%D7%96%D7%95%D7%95%D7%99%D7%AA-'4-5-fuel-%D7%93%D7%95%D7%A8-%D7%97%D7%93%D7%A9,"משחזת זווית ""4.5 FUEL - דור חדש",הדק עליון,,"https://www.delco.co.il/media/Objects/Products/6184A9E38D774EAC9BB3AE6976B5A679.jpg
https://www.delco.co.il/media/Objects/Products/DBC0EA16590B4B3EAA5ED6CCAE20F72E.jpg
https://www.delco.co.il/media/Objects/Products/0056E7DE9D484BB9B4CD99D85BE05B3C.jpg","
						
	משחזת עוצמתית חדשה עם דיסק בקוטר 115 מ""מ/""4.5 עם ביצועים שווי ערך למשחזת חשמלית 1200W
	בוצעו שינויים משמעותיים של הקטנת ראש הגיר ושינוי זווית כניסת הסוללה המשפרים את איזון הכלי והארגונומיה
	נעילת ציר עם מניעת הפעלה מחודשת
	ידית אחיזה צרה וארגונומית לעבודה נוחה וממושכת
	מגן אבק נשלף, להארכת חיי המנוע.
	מגן חיתוך בטיחותי 125 מ""מ לכוונון ללא מפתח.
	שלושת הטכנולוגיות הבלעדיות של MILWAUKEE®:
	מנוע BRUSHLESS™ בטכנולגית POWERSTATE™
	טכנולוגיית REDLINK PLUS™ האלקטרוניקה הדיגיטלית המתקדמת מסוגה המבטיחה תקשורת מלאה בין הסוללה למשחזת, ומהווה הגנה נוספת מפני עומס ייתר ושיפור התפקוד תחת עומסים קשים
	REDLITHIUM™ עד פי 2 יותר זמן עבודה, 20% יותר כוח, ועד פי 2 אורך חיים ומחזורי טעינה.

 					","
                       
	מתח עבודה – 18V
	מהירות - 8500 סל""ד
	קוטר דיסק – 115 מ""מ / ""4.5
	עומק חיתוך – 33 מ""מ
	קוטר קדח סטנדרטי M14
	משקל כולל סוללה - 2.7 ק""ג

					",
https://www.delco.co.il:443/p/19147-%D7%9E%D7%91%D7%A8%D7%92%D7%AA-%D7%90%D7%99%D7%9E%D7%A4%D7%A7%D7%98-%D7%9E%D7%91%D7%A8%D7%92%D7%94-%D7%9E%D7%A7%D7%93%D7%97%D7%94-%D7%A8%D7%95%D7%98%D7%98%D7%AA-18v,מברגת אימפקט + מברגה/מקדחה רוטטת 18V,"מק""ט: 4933480873","מק""ט: 4933480873",https://www.delco.co.il/media/Objects/Products/C997A7305A3D48E0BBBC3867CD114294.jpg,"
						
	מברגת אימפקט מדגם M18 FID3 - למפרט מלא לחץ כאן
	מברגה/מקדחה רוטטת מדגם M18 FPD3 - למפרט מלא לחץ כאן
	2 סוללות 5 אמפר
	מטען מהיר 12-18V FC
	מזוודה קשיחה

 					",,
https://www.delco.co.il:443/p/7047-%D7%92'%D7%A7%D7%98-%D7%A2%D7%9D-%D7%9B%D7%95%D7%91%D7%A2,ג'קט עם כובע,מסדרת הGRIDIRON,,"https://www.delco.co.il/media/Objects/Products/A1BFFE09CBD248E7BC47E0C89B326D40.png
https://www.delco.co.il/media/Objects/Products/CEED65DEFD2340A6B14C4E1E3976C4DC.jpg","
						• ג'קט עם כובע לעבודה גם בתנאיי מזג האוויר הקשים ביותר 

• ™GRIDIRON - בד מיוחד עם פטנט בלעדי למילווקי לעמידות יוצאת דופן נגד קרעים - מחזיק עד פי 3 יותר ממעיל עם בד כותנה רגיל.

• ™ FREE FLEX MOBILITY - פטנט בלעדי, שכבה נוספת אשר נמצאת מתחת לזרועות מגדילה את הטווח של תנועת הידיים בעבודה

• מעטפת המעיל החיצונית חסינה מפני מים רוח, המעיל לא נרטב ומספק נוחות ועמידות לאורך זמן גם בתנאים הקשים ביותר

•  כיסי עבודה מחוזקים עם ניטים וציפוי גומי 

• רוכסן מחוזק ממתכת

• גזרה צמודה השומרת על חום הגוף ומונעת מרוחות להיכנס פנימה 

• כובע המעיל מותאם לראש ושומר על טווח ראיה לכל הכיוונים ומותאם לחבישת קסדה מעליו

• חומרי בידוד נוספים לחימום המשתמש -   high loft 
 					","
                       מידות:
WGJHBL (S) – 4933459435 
WGJHBL (M) – 4933459436
WGJHBL (L) - 4933459437
WGJHBL (XL) – 4933459438
WGJHBL (2XL) – 4933459439
					",
https://www.delco.co.il:443/p/453-%D7%92%D7%95%D7%96%D7%9D-%D7%92%D7%93%D7%A8-%D7%97%D7%99%D7%94-%D7%9E%D7%92%D7%96%D7%9E%D7%AA-%D7%9E%D7%95%D7%98%D7%95%D7%A8%D7%99%D7%AA,גוזם גדר חיה - מגזמת מוטורית,"26 סמ""ק","מק""ט: 5134000153","https://www.delco.co.il/media/Objects/Products/3CCCA4F804C041EBAFDF5AD0DD3C9735.jpg
https://www.delco.co.il/media/Objects/Products/2243AFF8C38941A4B5092D6062EB1F84.jpg","
						
	מנוע 26 סמ”ק מסדרת ה MIGHTYLITE , עוצמתי וקל משקל!
	מאפשר גיזום בקלות לשימוש ביתי ולגנן החובב
	מגזמת מאוזנת היטב המאפשר שימוש ממושך ונוח
	מנגנון התנעה קל ונוח לתפעול
	חיתוך קל ומהיר
	מנגנון שיכוך זעזועים

 					","
                       
	נפח מנוע 26 סמ""ק
	כוח סוס 0.9 כ""ס
	קוטר חיתוך 25 ס""מ
	עוצמת מנוע 0.65KW
	אורך הלהב 55 ס""מ
	נפח מיכל דלק - תערובת 0.25 ליטר

					",
https://www.delco.co.il:443/p/949-%D7%97%D7%A8%D7%9E%D7%A9-26-%D7%A1%D7%9E'%D7%A7,"חרמש 26 סמ""ק",עם אפשרות להוספת אביזרים,,https://www.delco.co.il/media/Objects/Products/46D1805472624562A71D12B5917EB892.jpg,"
						 


	לשימוש ביתי ולגנן החובב
	מנוע 26 סמ""ק מסדרת ה MIGHTYLITE , עוצמתי וקל משקל!
	חרמש מאוזן היטב המאפשר שימוש ממושך ונוח
	מנגנון התנעה קל לתפעול
	חיתוך קל ומהיר
	כולל להב לחיתוך עשביה וקסטה חצי אוטומטית
	ציר מתפצל הניתן לפירוק לאחסון נוח
	ניתן להרכיב ראשים שונים בקניה בנפרד כגון:  מסור גובה, מגזמת
	רצועה נשיאה

 					",,
https://www.delco.co.il:443/p/454-%D7%97%D7%A8%D7%9E%D7%A9-%D7%9E%D7%9B%D7%95%D7%A4%D7%A3-26-%D7%A1%D7%9E'%D7%A7,"חרמש מכופף 26 סמ""ק",HLT 26 CDB,"מק""ט: 5134000137","https://www.delco.co.il/media/Objects/Products/3B223A0754A9434180AEC03F671A3EC1.jpg
https://www.delco.co.il/media/Objects/Products/E1ADDD8BE4BC478D952E349DE64CD789.jpg","
						
	מנוע 26 סמ”ק מסדרת ה MIGHTYLITE , עוצמתי וקל משקל!
	לשימוש ביתי ולגנן החובב
	חרמש מאוזן היטב המאפשר שימוש ממושך ונוח
	מנגנון התנעה קל ונוח לתפעול
	חיתוך קל ומהיר
	קסטה חצי אוטומטית
	ידית בולמת זעזועים

 					","
                       
	נפח מנוע 26 סמ""ק
	כוח סוס 0.9 כ""ס
	קוטר כיסוח 43 ס""מ
	עוצמת מנוע 0.65KW
	עובי חוט חיתוך 2 מ""מ
	נפח מיכל דלק תערובת 0.3 ליטר

					",
https://www.delco.co.il:443/p/452-%D7%9E%D7%A1%D7%95%D7%A8-%D7%A9%D7%A8%D7%A9%D7%A8%D7%AA-%D7%9E%D7%95%D7%98%D7%95%D7%A8%D7%99-%E2%80%9C16,מסור שרשרת מוטורי “16,38 סמ”ק,"מק""ט: 5134000118","https://www.delco.co.il/media/Objects/Products/AE9B6AE20DE348ABA34451E0E9BDFB14.jpg
https://www.delco.co.il/media/Objects/Products/DE04852BBB104290A46968B019E4362E.jpg","
						
	מסור שרשרת לשימוש ביתי ולגנן החובב
	מתאים לעבודות החיתוך השונות בבית ובגינה
	מנגנון התנעה קל ונוח לתפעול
	מנגנון מתיחת שרשרת מהיר
	מנגנון פירוק והרכבה מהיר
	מערכת בלימת זעזועים
	ידית הגנה בטיחותית העוצרת את פעולת השרשרת
	יחס תערובת דלק / שמן – 1:25

 					","
                       
	נפח מנוע 38 סמ""ק
	עוצמת מנוע 1.6KW
	אורך להב 40 ס""מ / "" 16
	מידת עובי שרשרת ""0.375
	סוג שרשרת "" -3/8פרופיל נמוך
	נפח מיכל דלק 0.34 ליטר
	נפח מיכל השמן 0.2 ליטר
	משקל 4.7 ק""ג

					",
https://www.delco.co.il:443/p/15446-%D7%90%D7%A7%D7%93%D7%97-%D7%A0%D7%99%D7%98%D7%99%D7%9D-%D7%A0%D7%98%D7%A2%D7%9F-12v,אקדח ניטים נטען 12V,,,"https://www.delco.co.il/media/Objects/Products/61A9F264CB63419285CE33D9737E5EA9.jpg
https://www.delco.co.il/media/Objects/Products/3C63FEEB7C6C4294AA4F919094C17440.jpg
https://www.delco.co.il/media/Objects/Products/B2F3FD90054F4F8084E0951D8D24E10B.jpg","
						
	אקדח ניטים נטען 12V יעיל במיוחד – יורה עד 325 ניטים של 4.8 מ""מ בהטענה
	אחת של סוללת 2Ah .
	מתאים לעבודה באלומיניום, מתכת, נירוסטה ונחושת – לניטים עד 4.8 מ""מ.
	הניטים נכנסים בלחיצה אחת לעומק של 22.32 מ""מ.
	ניתן לעבוד עם המכשיר בכל זווית.
	מקום אחסון על הכלי לפסולת הניטים הניתנת להסרה במהירות לניקוי מהיר.
	מד חיווי סוללה .
	נורת LED עוצמתית לנוחיות המשתמש לעבודה נוחה במקומות ללא תאורה.
	תפס חגורה + וו תליה.
	עיצוב ארגונומי וקומפקטי.
	REDLITHIOM-ION - עד פי 2 יותר זמן עבודה, 20% יותר כוח ועד פי 2 אורך חיים
	ומחזורי טעינה .

 					","
                       
	מתח עבודה - 12V
	ממדים - 273X66X8X230
	עוצמת משיכה (N) - 9000
	מקסימום יריות בסוללת 2Ah - עד 325 ניטים של 4.8 מ""מ
	ניטים מתאימים - 2.4-4.8 מ""מ
	אורך מהלך - 22.32 מ""מ
	משקל כולל סוללה - 2.1 ק""ג

					",
https://www.delco.co.il:443/p/15267-%D7%A4%D7%9C%D7%A1-%D7%A0%D7%98%D7%A2%D7%9F-12v,פלס נטען 12V,צלב אור ירוק + 2 נקודות,,"https://www.delco.co.il/media/Objects/Products/E233935C3386479B924A34E3AAA9FBD7.jpg
https://www.delco.co.il/media/Objects/Products/3EE43155B3AA41F2AAE2BD320FDEDBB6.jpg
https://www.delco.co.il/media/Objects/Products/36D4E2DA4400416AAC9CD23F585BC631.jpg","
						
	פלס לייזר צלב ירוק נטען REDLITHIUM™ M12 מאפשר עבודה רצופה עם פילוס
	פילוס אופקי ואנכי מדוייק ושתי נקודות ביניהם לחישוב נפח.
	קרני לייזר ירוק עם נראות חדה עד פי 4 יותר מלייזרים אדומים.
	לייזר ירוק המאפשר עבודה באיזור עבודה פנימי עד 30 מטר או 50 מטר עם גלאי.
	סוללה נטענת ונשלפת בנפח 12V 3Ah מאפשרת מעל 8 שעות עבודה - סוללה אחת כזו, מחליפה עד 6,000 סוללות אלקליין רגילות באורך חייה.
	3 מצבי עבודה: מצב ידני לשימוש בכל זווית, מצב פילוס שמתריע על יציאה
	מפילוס מעל זווית של 4% , ומצב נעילה לנשיאה בטוחה.
	מסגרת עם מגנטים מחוזקים וכניסת חצובה "" 1/4 או "" 5/8 וחור לתלייה.
	אפשרות לסיבוב 360° עם כפתור שליטה לכיוונון מדוייק.
	בנוי בצורה מסיבית עם ציפוי, מוגן IP54 , הלייזר ממוגן עד נפילות מ 1- מטר
	במצב סגור.
	מד סוללה.
	תפס תלייה.

 					","
                       
	מתח עבודה - 12V
	דרגת לייזר - Class 2
	צבע קרניי לייזר ונקודות - ירוק
	דיוק - 0.3 מ""מ למטר
	תואם גלאי - LLD 50
	כלול בערכה - מזוודה, סוללה 3Ah וכבל USB
	שליחת קרני לייזר - 1 אנכי + 1 אופקי + 2 נקודות
	טווח פילוס עצמי - 4°
	מרחק עבודה עם גלאי - 50 מטר
	מרחק עבודה פנימי - 38 מטר
	זמן עבודה עם סוללה - 15 שעות
	משקל כולל סוללה - 2.9 ק""ג

					","
                       
	מסופק עם ערכת טעינה
	REDLITHIUM™ M12 3Ah
	סוללה 3Ah
	מטען
	מזוודה

					"
https://www.delco.co.il:443/p/13700-%D7%A4%D7%9C%D7%A1-%D7%9C%D7%99%D7%99%D7%96%D7%A8-%D7%99%D7%A8%D7%95%D7%A7-3-%D7%9E%D7%A2%D7%92%D7%9C%D7%99%D7%9D,פלס לייזר ירוק - 3 מעגלים,,,"https://www.delco.co.il/media/Objects/Products/4FDB779136864D7EB8B52829545ECEB8.jpg
https://www.delco.co.il/media/Objects/Products/59E2CD94E03F4A418C8E1FFEB30DDF84.jpg
https://www.delco.co.il/media/Objects/Products/258B3BFA2B8D4D68B9E78A65D2F4728F.jpg","
						
	פלס לייזר 3 מעגלים 360° עם זמני עבודה ללא תחרות!
	לעבודה במשך יום שלם ללא הטענה - למעלה מ 15- שעות עבודה
	עם סוללת .M12 3Ah
	הראות הטובה ביותר בקטגוריה! טובה יותר פי 4 מלייזרים אדומים.
	טווח עבודה – עד 38 מטר.
	ציר 20° לשליטה מלאה ויישור מהיר.
	מסתובב 360° )ניתן לכוונן גם שהוא על הסטנד( לעבודה ביישומים
	ותנאי שטח מגוונים.
	סוגר משולב מאפשר למשתמשים לעבוד בכל מקום.
	מגנטים RARE EARTH – לעיגון בטוח ויציב.
	עמידות בפני נפילות מגובה של 1 מטר במצב סגור.
	IP54 - עמיד מפני אבק והשפרצת מים.
	כיוונון מיקרו מדוייק

 					","
                       
	מתח עבודה - 12V
	דיוק מדידה - 3.0 מ""מ +/-
	זמן מדידה - 3 שניות
	טווח ראות - עד 38 מטר
	דרגת הגנה - IP54
	משקל כולל סוללה - 1.09 ק""ג

					",
