category_url,category_name,category_url2,category_name2,category_url3,category_name3,product_url,product_name,product_SKU,product_price,materials,delivery_cost,Assembly_cost,delivery_and_assembly,colors,Assembly_instructions,product_img,product_img_names,description,descriptionHTML,related_skus
https://yiron.co.il/product-category/%d7%90%d7%a8%d7%95%d7%a0%d7%95%d7%aa/,ארונות,https://yiron.co.il/product-category/%d7%90%d7%a8%d7%95%d7%a0%d7%95%d7%aa/%d7%90%d7%a8%d7%95%d7%a0%d7%99%d7%aa-%d7%9e%d7%99%d7%a7%d7%a8%d7%95%d7%92%d7%9c/,ארונית למיקרוגל,,,https://yiron.co.il/product/%d7%90%d7%a8%d7%95%d7%a0%d7%99%d7%aa-%d7%92%d7%93%d7%95%d7%9c%d7%94-%d7%9c%d7%aa%d7%a0%d7%95%d7%a8-%d7%95%d7%9e%d7%99%d7%a7%d7%a8%d7%95%d7%92%d7%9c/,ארונית גדולה לתנור ומיקרוגל,519a,889.00,סיבית מצופה מלמין,150₪,₪150.00,,,,"https://yiron.co.il/wp-content/uploads/2018/10/519-White_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2018/10/519-White_1081x800_G.jpg","519-White_1081x800_G.jpg
519-White_1081x800_G.jpg","הארון כולל גומחה לתנור בילט אין סטנדרטי, ומגירה תחתונה לאחסון בסיסי ותבניות.
הארונית העליונה, 2 דלתות עליונות לאחסון, וגומחה למיקרוגל / טוסטר סטנדרטי.
מידות:
עומק: 50 ס”מ
רוחב: 60 ס”מ
גובה: 200 ס”מ
 
","<div><p><span>הארון כולל גומחה לתנור בילט אין סטנדרטי, ומגירה תחתונה לאחסון בסיסי ותבניות.</span></p>
<p><span>הארונית העליונה, 2 דלתות עליונות לאחסון, וגומחה למיקרוגל / טוסטר סטנדרטי.</span></p>
<p>מידות:<br>
עומק: 50 ס”מ<br>
רוחב: 60 ס”מ<br>
גובה: 200 ס”מ</p>
<p> </p>
</div>","405
707
703"
https://yiron.co.il/product-category/%d7%90%d7%a8%d7%95%d7%a0%d7%95%d7%aa/,ארונות,https://yiron.co.il/product-category/%d7%90%d7%a8%d7%95%d7%a0%d7%95%d7%aa/%d7%90%d7%a8%d7%95%d7%a0%d7%95%d7%aa-%d7%91%d7%92%d7%93%d7%99%d7%9d/,ארונות בגדים,,,https://yiron.co.il/product/%d7%90%d7%a8%d7%95%d7%9f-3-%d7%93%d7%9c%d7%aa%d7%95%d7%aa-2-%d7%9e%d7%92%d7%99%d7%a8%d7%95%d7%aa-%d7%90%d7%a8%d7%95%d7%9f-%d7%a2%d7%9c%d7%99%d7%95%d7%9f-3-%d7%93%d7%9c%d7%aa%d7%95%d7%aa/,ארון – דן,607-607E,"1,639.00",סיבית מצופה מלמין,210₪,₪210.00,,"מייפל
שיטה",https://yiron.co.il/wp-content/uploads/2018/02/607E_Yiron.pdf,"https://yiron.co.il/wp-content/uploads/2019/02/607-607E_Shita-01_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2019/02/607-607E_Maple-03_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2019/02/607-607E_Maple-04_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2019/02/607-607E_Shita-01_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2019/02/607-607E_Shita-02_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2019/02/607-607E_Shita-03_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2019/02/607-607E_Shita-04_1081x800_G.jpg","607-607E_Shita-01_1081x800_G.jpg
607-607E_Maple-03_1081x800_G.jpg
607-607E_Maple-04_1081x800_G.jpg
607-607E_Shita-01_1081x800_G.jpg
607-607E_Shita-02_1081x800_G.jpg
607-607E_Shita-03_1081x800_G.jpg
607-607E_Shita-04_1081x800_G.jpg","ארון איכותי מיועד לחדרי ילדים או לסטודנטים עם 3 דלתות ושתי מגירות חיצוניות.
 דלת אחת עם מידוף ושתי דלתות עם תליה רחבה ומדף ניתן להוסיף מדפים .
הארון עומד על במה עם רגלים למניעת רטיבות קל להרכבה ועם פרזול איכותי.
 בשילוב ארון עליון 3 דלתות לתוספת אחסון, גובה משולב: 240 ס”מ.
מידות (ארון תחתון):
ג: 184 ס”מ
ע: 52.5 ס”מ
ר: 119 ס”מ

מידות (ארון עליון):
ג: 56 ס”מ
ע: 52.5 ס”מ
ר: 119 ס”מ
עומק המדפים 40 ס”מ
מידות הארון הן חיצוניות בלבד
 
**הוראות הרכבה נוספות להורדה כאן 
","<div><p><span>ארון איכותי מיועד לחדרי ילדים או לסטודנטים עם 3 דלתות ושתי מגירות חיצוניות.</span></p>
<p><span> דלת אחת עם מידוף ושתי דלתות עם תליה רחבה ומדף ניתן להוסיף מדפים .</span></p>
<p><span>הארון עומד על במה עם רגלים למניעת רטיבות קל להרכבה ועם פרזול איכותי.</span></p>
<p><span> בשילוב ארון עליון 3 דלתות לתוספת אחסון, גובה משולב: 240 ס”מ.</span></p>
<div><span>מידות (ארון תחתון):</span><br>
<span>ג: 184 ס”מ</span><br>
<span>ע: 52.5 ס”מ</span><br>
<span>ר: 119 ס”מ</span></div>
<div></div>
<div><span>מידות (ארון עליון):</span><br>
<span>ג: 56 ס”מ</span><br>
<span>ע: 52.5 ס”מ</span><br>
<span>ר: 119 ס”מ</span></div>
<p><strong>עומק המדפים 40 ס”מ</strong></p>
<p><strong>מידות הארון הן חיצוניות בלבד</strong></p>
<p> </p>
<p>**<a href=""https://yiron.co.il/wp-content/uploads/2018/02/607E_Yiron.pdf"">הוראות הרכבה נוספות להורדה כאן </a></p>
</div>","127
124
606"
https://yiron.co.il/product-category/%d7%90%d7%a8%d7%95%d7%a0%d7%95%d7%aa/,ארונות,https://yiron.co.il/product-category/%d7%90%d7%a8%d7%95%d7%a0%d7%95%d7%aa/%d7%90%d7%a8%d7%95%d7%a0%d7%95%d7%aa-%d7%91%d7%92%d7%93%d7%99%d7%9d/,ארונות בגדים,,,https://yiron.co.il/product/%d7%90%d7%a8%d7%95%d7%9f-%d7%a2%d7%9c%d7%99%d7%95%d7%9f-2-%d7%93%d7%9c%d7%aa%d7%95%d7%aa-%d7%9c-602/,ארון – יהב,602E,329.00,סיבית מצופה מלמין,140₪,₪160.00,,,https://yiron.co.il/wp-content/uploads/2020/08/602E-AI-PRINT.pdf,"https://yiron.co.il/wp-content/uploads/2020/08/602E_White-07_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2020/08/602E_White-02_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2020/08/602E_White-03_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2020/08/602E_White-04_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2020/08/602E_White-06_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2020/08/602E_White-07_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2020/08/602E_White-08_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2020/08/602E_1081x800.jpg","602E_White-07_1081x800_G.jpg
602E_White-02_1081x800_G.jpg
602E_White-03_1081x800_G.jpg
602E_White-04_1081x800_G.jpg
602E_White-06_1081x800_G.jpg
602E_White-07_1081x800_G.jpg
602E_White-08_1081x800_G.jpg
602E_1081x800.jpg","התוספת המושלמת לניצול חללים קטנים וצרים.
ארון זה מגיע כחלל ריק לאחסון.
ניתן להוסיף מדף
מידות (ארון תחתון):
ג: 56.5 ס”מ
ע: 52 ס”מ
ר: 60 ס”מ מידות הארון הן חיצוניות בלבד
","<div><p><span>התוספת המושלמת לניצול חללים קטנים וצרים.</span></p>
<p><span>ארון זה מגיע כחלל ריק לאחסון.</span></p>
<p><strong>ניתן להוסיף מדף</strong></p>
<div><span>מידות (ארון תחתון):</span><br>
<span>ג: 56.5 ס”מ</span><br>
<span>ע: 52 ס”מ</span><br>
<span>ר: 60 ס”מ </span><strong>מידות הארון הן חיצוניות בלבד</strong></div>
</div>","125
702
707"
https://yiron.co.il/product-category/%d7%90%d7%a8%d7%95%d7%a0%d7%95%d7%aa/,ארונות,https://yiron.co.il/product-category/%d7%90%d7%a8%d7%95%d7%a0%d7%95%d7%aa/%d7%90%d7%a8%d7%95%d7%a0%d7%95%d7%aa-%d7%91%d7%92%d7%93%d7%99%d7%9d/,ארונות בגדים,,,https://yiron.co.il/product/%d7%90%d7%a8%d7%95%d7%9f-%d7%a2%d7%9c%d7%99%d7%95%d7%9f-3-%d7%93%d7%9c%d7%aa%d7%95%d7%aa-607e/,ארון – דן,607E,449.00,סיבית מצופה מלמין,140₪,₪160.00,,לבן,https://yiron.co.il/wp-content/uploads/2018/02/607E_Yiron.pdf,"https://yiron.co.il/wp-content/uploads/2017/12/607E_Shita-05_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/607E_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/607E_Maple-03_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/607E_Maple-04_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/607E_Maple-07_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/607E_Maple-08_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/607E_Shita-01_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/607E_Shita-02_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/607E_Shita-05_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/607E_Shita-06_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/607E_White-01_1081x800_G-jpg.webp
https://yiron.co.il/wp-content/uploads/2017/12/607E_White-02_1081x800_G-jpg.webp","607E_Shita-05_1081x800_G.jpg
607E_1081x800_G.jpg
607E_Maple-03_1081x800_G.jpg
607E_Maple-04_1081x800_G.jpg
607E_Maple-07_1081x800_G.jpg
607E_Maple-08_1081x800_G.jpg
607E_Shita-01_1081x800_G.jpg
607E_Shita-02_1081x800_G.jpg
607E_Shita-05_1081x800_G.jpg
607E_Shita-06_1081x800_G.jpg
607E_White-01_1081x800_G-jpg.webp
607E_White-02_1081x800_G-jpg.webp","
ארון עליון בעל 3 דלתות
ניתן להוסיף מעל ארון דגם 607 או להשתמש כיחידה נפרדת במקומות נמוכים,
מתאים לאחסון שמיכות ומצעים.
ניתן להוסיף מדף גדול טורונטו ומדף קטן 702M
מידות:
ג: 56 ס”מ
ע: 52.5 ס”מ
ר: 119 ס”מ

מידות הארון הן חיצוניות בלבד
","<div><div>
<p><span>ארון עליון בעל 3 דלתות</span><br>
<span>ניתן להוסיף מעל ארון <a style=""color: #000000;"" href=""https://yiron.co.il/product/%d7%90%d7%a8%d7%95%d7%9f-3-%d7%93%d7%9c%d7%aa%d7%95%d7%aa-2-%d7%9e%d7%92%d7%99%d7%a8%d7%95%d7%aa-607/"">דגם 607</a> או להשתמש כיחידה נפרדת במקומות נמוכים,</span><br>
<span>מתאים לאחסון שמיכות ומצעים.</span><br>
<span>ניתן להוסיף מדף גדול טורונטו ומדף קטן 702M</span></p>
<div><span>מידות:</span><br>
<span>ג: 56 ס”מ</span><br>
<span>ע: 52.5 ס”מ</span><br>
<span>ר: 119 ס”מ</span></div>
</div>
<p><strong>מידות הארון הן חיצוניות בלבד</strong></p>
</div>","701
700
702E"
https://yiron.co.il/product-category/%d7%90%d7%a8%d7%95%d7%a0%d7%95%d7%aa/,ארונות,https://yiron.co.il/product-category/%d7%90%d7%a8%d7%95%d7%a0%d7%95%d7%aa/%d7%90%d7%a8%d7%95%d7%a0%d7%95%d7%aa-%d7%91%d7%92%d7%93%d7%99%d7%9d/,ארונות בגדים,,,https://yiron.co.il/product/%d7%90%d7%a8%d7%95%d7%9f-%d7%a2%d7%9c%d7%99%d7%95%d7%9f-2-%d7%93%d7%9c%d7%aa%d7%95%d7%aa-702e/,ארון – סהר,702E,399.00,סיבית מצופה מלמין,140₪,₪160.00,,"מייפל
שיטה",https://yiron.co.il/wp-content/uploads/2018/02/702E_Yiron.pdf,"https://yiron.co.il/wp-content/uploads/2017/12/702E_Shita-05_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/702E_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/702E_Maple-02_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/702E_Maple-03_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/702E_Maple-04_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/702E_Maple-06_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/702E_Maple-07_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/702E_Maple-08_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/702E_Shita-01_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/702E_Shita-02_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/702E_Shita-03_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/702E_Shita-04_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/702E_Shita-05_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/702E_Shita-06_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/702E_Shita-07_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/702E_Shita-08_1081x800_G.jpg","702E_Shita-05_1081x800_G.jpg
702E_1081x800_G.jpg
702E_Maple-02_1081x800_G.jpg
702E_Maple-03_1081x800_G.jpg
702E_Maple-04_1081x800_G.jpg
702E_Maple-06_1081x800_G.jpg
702E_Maple-07_1081x800_G.jpg
702E_Maple-08_1081x800_G.jpg
702E_Shita-01_1081x800_G.jpg
702E_Shita-02_1081x800_G.jpg
702E_Shita-03_1081x800_G.jpg
702E_Shita-04_1081x800_G.jpg
702E_Shita-05_1081x800_G.jpg
702E_Shita-06_1081x800_G.jpg
702E_Shita-07_1081x800_G.jpg
702E_Shita-08_1081x800_G.jpg","
ארון עליון 2 דלתות מתאים לאחסון מצעים ושמיכות
ניתן להוסיף מעל ארון דגם 702  או להשתמש כיחידה נפרדת במקומות נמוכים,
ניתן להוסיף מדף גדול טורונטו
מידות:
ג: 56 ס”מ
ע: 52.5 ס”מ
ר: 80 ס”מ

מידות הארון הן חיצוניות בלבד
","<div><div>
<p><span>ארון עליון 2 דלתות מתאים לאחסון מצעים ושמיכות</span><br>
<span>ניתן להוסיף מעל ארון <a style=""color: #000000;"" href=""https://yiron.co.il/product/%d7%90%d7%a8%d7%95%d7%9f-2-%d7%93%d7%9c%d7%aa%d7%95%d7%aa-%d7%9e%d7%93%d7%a4%d7%99%d7%9d-%d7%95%d7%aa%d7%9c%d7%99%d7%94-702/"">דגם 7</a>02  או להשתמש כיחידה נפרדת במקומות נמוכים,</span><br>
<span>ניתן להוסיף מדף גדול טורונטו</span></p>
<div><span>מידות:</span><br>
<span>ג: 56 ס”מ</span><br>
<span>ע: 52.5 ס”מ</span><br>
<span>ר: 80 ס”מ</span></div>
</div>
<p><strong>מידות הארון הן חיצוניות בלבד</strong></p>
</div>","404
709M
125"
https://yiron.co.il/product-category/%d7%90%d7%a8%d7%95%d7%a0%d7%95%d7%aa/,ארונות,https://yiron.co.il/product-category/%d7%90%d7%a8%d7%95%d7%a0%d7%95%d7%aa/%d7%90%d7%a8%d7%95%d7%a0%d7%95%d7%aa-%d7%91%d7%92%d7%93%d7%99%d7%9d/,ארונות בגדים,,,https://yiron.co.il/product/%d7%9e%d7%93%d7%a3-%d7%92%d7%93%d7%95%d7%9c-%d7%9c%d7%90%d7%a8%d7%95%d7%9f-767/,מדף גדול לארון 707/709,767,40.00,סיבית מצופה מלמין,,,,"אלון
לבן
שיטה",,https://yiron.co.il/wp-content/uploads/2017/12/767-White-Yiron.jpg,767-White-Yiron.jpg,"תנאי הובלה
• הובלה ו/או הרכבה ישולמו ישירות למוביל / מרכיב במזומן במעמד האספקה על-ידי הלקוח
• מחיר ההובלה המצוין בעסקה מתייחס להובלה ממטולה שבצפון ועד ירוחם שבדרום (הובלות לאזור כביש 90 מבית שאן ודרומה – תוספת 500 ₪)
• ההובלה ו/או ההרכבה יתבצעו עד 14 ימי עסקים מהזמנת הלקוח באזורים חדרה-גדרה, מעבר לאזורים אלו יתכן עיכוב של עד 10 ימי עסקים נוספים
• הנחת מוצר שני ואילך לאותה כתובת – באזורים לא מוחרגים, תתקבל 50 ₪ הנחה על מחיר ההובלה של המוצר השני ואילך לאותה הכתובת
• בתים ללא מעלית – סבלות עד קומה 2 ללא תוספת מחיר, מעל קומה 2 (ללא מעלית) תוספת 50 ₪ עבור כל דגם וכל קומה (או חלק ממנה), ישולם ישירות לסבל
• הובלה למושבים הנמצאים מעבר לקו הירוק, מזרחה לכביש 90 (רמת הגולן), עוטף עזה (דרומה מכביש 25), מעבר לבאר שבע (ערד, דימונה, ירוחם) – תוספת של 50 ₪ עבור כל מוצר, ישולם במזומן ישירות למוביל
• ניתן להזמין אספקה מהירה “אקספרס” – המוצר מגיע תוך 7 ימי עסקים מיום קבלת ההזמנה בתוספת 90 ש”ח במזומן למוביל (השירות פועל מחדרה ועד באר שבע)
• הובלות דרומה מירוחם ועד אילת – מחיר ההובלה * 2
","<div><p><span><strong>תנאי הובלה</strong></span><br>
<span>• הובלה ו/או הרכבה ישולמו ישירות למוביל / מרכיב במזומן במעמד האספקה על-ידי הלקוח</span><br>
<span>• מחיר ההובלה המצוין בעסקה מתייחס להובלה ממטולה שבצפון ועד ירוחם שבדרום (הובלות לאזור כביש 90 מבית שאן ודרומה – תוספת 500 ₪)</span><br>
<span>• ההובלה ו/או ההרכבה יתבצעו עד 14 ימי עסקים מהזמנת הלקוח באזורים חדרה-גדרה, מעבר לאזורים אלו יתכן עיכוב של עד 10 ימי עסקים נוספים</span><br>
<span>• הנחת מוצר שני ואילך לאותה כתובת – באזורים לא מוחרגים, תתקבל 50 ₪ הנחה על מחיר ההובלה של המוצר השני ואילך לאותה הכתובת</span><br>
<span>• בתים ללא מעלית – סבלות עד קומה 2 ללא תוספת מחיר, מעל קומה 2 (ללא מעלית) תוספת 50 ₪ עבור כל דגם וכל קומה (או חלק ממנה), ישולם ישירות לסבל</span><br>
<span>• הובלה למושבים הנמצאים מעבר לקו הירוק, מזרחה לכביש 90 (רמת הגולן), עוטף עזה (דרומה מכביש 25), מעבר לבאר שבע (ערד, דימונה, ירוחם) – תוספת של 50 ₪ עבור כל מוצר, ישולם במזומן ישירות למוביל</span><br>
<span>• ניתן להזמין אספקה מהירה “אקספרס” – המוצר מגיע תוך 7 ימי עסקים מיום קבלת ההזמנה בתוספת 90 ש”ח במזומן למוביל (השירות פועל מחדרה ועד באר שבע)</span><br>
<span>• הובלות דרומה מירוחם ועד אילת – מחיר ההובלה * 2</span></p>
</div>","124
710
607E"
https://yiron.co.il/product-category/%d7%a1%d7%a4%d7%a8%d7%99%d7%95%d7%aa-%d7%95%d7%9b%d7%95%d7%95%d7%a8%d7%95%d7%aa/,ספריות וכוורות,https://yiron.co.il/product-category/%d7%a1%d7%a4%d7%a8%d7%99%d7%95%d7%aa-%d7%95%d7%9b%d7%95%d7%95%d7%a8%d7%95%d7%aa/%d7%a1%d7%a4%d7%a8%d7%99%d7%95%d7%aa-%d7%a4%d7%aa%d7%95%d7%97%d7%95%d7%aa/,ספריות פתוחות,,,https://yiron.co.il/product/%d7%a1%d7%a4%d7%a8%d7%99%d7%94-%d7%a2%d7%9d-2-%d7%93%d7%9c%d7%aa%d7%95%d7%aa-612/,ספריה – ליאן,612,479.00,סיבית מצופה מלמין,130₪,₪160.00,,"מייפל
שיטה",,"https://yiron.co.il/wp-content/uploads/2017/12/612_Shita-01_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/612_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/612_Maple-01_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/612_Maple-02_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/612_Maple-03_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/612_Maple-04_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/612_Shita-02_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/612_Shita-03_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/612_Shita-04_1081x800_G.jpg","612_Shita-01_1081x800_G.jpg
612_1081x800_G.jpg
612_Maple-01_1081x800_G.jpg
612_Maple-02_1081x800_G.jpg
612_Maple-03_1081x800_G.jpg
612_Maple-04_1081x800_G.jpg
612_Shita-02_1081x800_G.jpg
612_Shita-03_1081x800_G.jpg
612_Shita-04_1081x800_G.jpg","
ספריה צרה + 2 דלתות קצרות,
מתאימה לספרי קודש ולקלסרים לחדרי ילדים ומשרדים.
מידות:
ג: 184.5 ס”מ
ע: 30 ס”מ
ר: 60 ס”מ

הורד הוראות הרכבה

מידות הספריה הן חיצוניות בלבד
","<div><p><span><br>
ספריה צרה + 2 דלתות קצרות,</span><br>
<span>מתאימה לספרי קודש ולקלסרים לחדרי ילדים ומשרדים.</span></p>
<div><span>מידות:</span><br>
<span>ג: 184.5 ס”מ</span><br>
<span>ע: 30 ס”מ</span><br>
<span>ר: 60 ס”מ</span></div>
<div>
<h4><span><a style=""color: #000000;"" href=""https://yiron.co.il/wp-content/uploads/2018/02/612_Yiron.pdf"" target=""_blank"" rel=""noopener noreferrer"">הורד הוראות הרכבה</a></span></h4>
</div>
<p><strong>מידות הספריה הן חיצוניות בלבד</strong></p>
</div>","618
610
611"
https://yiron.co.il/product-category/%d7%a9%d7%95%d7%9c%d7%97%d7%a0%d7%95%d7%aa-%d7%95%d7%9b%d7%99%d7%a1%d7%90%d7%95%d7%aa/,שולחנות וכסאות,https://yiron.co.il/product-category/%d7%a9%d7%95%d7%9c%d7%97%d7%a0%d7%95%d7%aa-%d7%95%d7%9b%d7%99%d7%a1%d7%90%d7%95%d7%aa/%d7%a9%d7%95%d7%9c%d7%97%d7%a0%d7%95%d7%aa-%d7%9e%d7%97%d7%a9%d7%91/,שולחנות מחשב,,,https://yiron.co.il/product/%d7%a9%d7%99%d7%93%d7%aa-3-%d7%9e%d7%92%d7%99%d7%a8%d7%95%d7%aa-361/,שידה – נועם,361,399.00,סיבית מצופה מלמין,130₪,₪160.00,,,https://yiron.co.il/wp-content/uploads/2018/02/361_Yiron.pdf,"https://yiron.co.il/wp-content/uploads/2017/12/361_Shita-01_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/361_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/361_Shita-02_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/361_Shita-03_1081x800_G.jpg","361_Shita-01_1081x800_G.jpg
361_1081x800_G.jpg
361_Shita-02_1081x800_G.jpg
361_Shita-03_1081x800_G.jpg","
שידת 3 מגירות עם גלגלים ניתנת להזזה בקלות.
יכולה לשמש כתוספת לשולחן כתיבה עם אפשרות לשים מעל מדפסת,
ניתן לשים מתחת לשולחן סטודנט או לשמש כשידת לילה.
מידות:
ג: 57.5 ס”מ
ע: 39.5 ס”מ
ר: 41 ס”מ 

","<div><div>
<p><span>שידת 3 מגירות עם גלגלים ניתנת להזזה בקלות.</span><br>
<span>יכולה לשמש כתוספת לשולחן כתיבה עם אפשרות לשים מעל מדפסת,</span><br>
<span>ניתן לשים מתחת לשולחן סטודנט או לשמש כשידת לילה.</span></p>
<div><span>מידות:</span><br>
<span>ג: 57.5 ס”מ</span><br>
<span>ע: 39.5 ס”מ</span><br>
<span>ר: 41 ס”מ </span></div>
</div>
</div>","360
229
209"
https://yiron.co.il/product-category/%d7%a9%d7%95%d7%9c%d7%97%d7%a0%d7%95%d7%aa-%d7%95%d7%9b%d7%99%d7%a1%d7%90%d7%95%d7%aa/,שולחנות וכסאות,https://yiron.co.il/product-category/%d7%a9%d7%95%d7%9c%d7%97%d7%a0%d7%95%d7%aa-%d7%95%d7%9b%d7%99%d7%a1%d7%90%d7%95%d7%aa/%d7%a9%d7%95%d7%9c%d7%97%d7%a0%d7%95%d7%aa-%d7%9e%d7%97%d7%a9%d7%91/,שולחנות מחשב,,,https://yiron.co.il/product/%d7%a9%d7%95%d7%9c%d7%97%d7%9f-%d7%a2%d7%9d-%d7%a1%d7%a4%d7%a8%d7%99%d7%94-613/,שולחן – אגם,613,419.00,סיבית מצופה מלמין,130₪,₪160.00,,"אלון
פשתן",https://yiron.co.il/wp-content/uploads/2018/02/613_Yiron.pdf,"https://yiron.co.il/wp-content/uploads/2017/12/613_Alon-01_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/613_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/613_Alon-02_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/613_Pishtan-01_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/613_Pishtan-02_1081x800_G.jpg","613_Alon-01_1081x800_G.jpg
613_1081x800_G.jpg
613_Alon-02_1081x800_G.jpg
613_Pishtan-01_1081x800_G.jpg
613_Pishtan-02_1081x800_G.jpg","
שולחן מחשב עם כוננית לקלסרים וספרים בצד. מתאים לחדרי ילדים לסטודנטים ולחדרים קטנים
אינו תופס הרבה מקום אך מכיל הרבה מקום לאחסון
מידות:
ג: 145.5 ס”מ
ע: 60 ס”מ
ר: 120 ס”מ

","<div><div>
<p><span>שולחן מחשב עם כוננית לקלסרים וספרים בצד. מתאים לחדרי ילדים לסטודנטים ולחדרים קטנים</span><br>
<span>אינו תופס הרבה מקום אך מכיל הרבה מקום לאחסון</span></p>
<div><span>מידות:</span><br>
<span>ג: 145.5 ס”מ</span><br>
<span>ע: 60 ס”מ</span><br>
<span>ר: 120 ס”מ</span></div>
</div>
</div>","229
204
208"
https://yiron.co.il/product-category/%d7%90%d7%a8%d7%95%d7%a0%d7%95%d7%aa/,ארונות,https://yiron.co.il/product-category/%d7%90%d7%a8%d7%95%d7%a0%d7%95%d7%aa/%d7%90%d7%a8%d7%95%d7%a0%d7%95%d7%aa-%d7%a9%d7%99%d7%a8%d7%95%d7%aa/,ארונות שירות,,,https://yiron.co.il/product/%d7%9e%d7%96%d7%95%d7%95%d7%94-%d7%a0%d7%99%d7%99%d7%93-%d7%a8%d7%91-%d7%a9%d7%99%d7%9e%d7%95%d7%a9%d7%99/,מזווה נייד רב שימושי,508a,489.00,סיבית מצופה מלמין,140₪,₪150.00,,,,"https://yiron.co.il/wp-content/uploads/2018/10/508-White_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2018/10/508-White_1081x800_G.jpg","508-White_1081x800_G.jpg
508-White_1081x800_G.jpg","שימושי גם בחדרי שירות בבית ובמטבח.
מתאים לצידי מקרר או מכונת כביסה.
גלגלים לשינוע וניוד.
מידות:
עומק: 60 ס”מ ,
רוחב: 25 ס”מ ,
גובה: 140 ס”מ
","<div><p><span>שימושי גם בחדרי שירות בבית ובמטבח.</span></p>
<p><span>מתאים לצידי מקרר או מכונת כביסה.</span></p>
<p><span>גלגלים לשינוע וניוד.</span></p>
<p><span>מידות:</span><br>
<span>עומק: 60 ס”מ ,</span><br>
<span>רוחב: 25 ס”מ ,</span><br>
<span>גובה: 140 ס”מ</span></p>
</div>","700
701
707"
